TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,P_emaildomain,R_emaildomain,C1,C2,C5,C11,C13,C14,D1,D2,M1,M2,M3,M4,V11,V15,V29,V35,V45,V53,V62,V75,V87,V94,V100,V200,V300
2989494,0,136244,8.62,W,2265,194.0,150.0,visa,219.0,debit,299.0,87.0,gmail.com,nan,2,3,0,2,4,1,185,,T,F,F,M0,0.3564,,0.0,0.601,1.4263,1.0567,1.0,0.0,0.9304,,20.5231,4.4499,6.0989
2989495,0,136257,25.0,W,3983,,,mastercard,117.0,debit,,87.0,gmail.com,yahoo.com,2,1,1,3,3,2,5,9.0,T,T,nan,M0,0.6416,0.0,0.0,0.1124,1.1644,0.7656,0.0,0.0,1.4824,0.0,1.052,4.5815,1.3099
2989496,0,136275,54.89,W,15689,194.0,150.0,visa,137.0,debit,325.0,87.0,gmail.com,nan,2,1,0,1,5,2,16,9.0,nan,F,nan,M1,0.6256,0.0,0.0,0.5453,1.258,0.4796,0.0,0.0,1.3203,0.0,5.0598,2.9038,6.227
2989497,0,136315,56.14,W,15107,321.0,150.0,mastercard,226.0,credit,441.0,87.0,hotmail.com,gmail.com,2,1,0,1,5,5,48,,F,T,F,M2,0.521,0.0,0.0,0.7392,-0.0222,1.2301,0.0,0.0,1.175,0.0,12.4699,1.5098,4.7566
2989498,0,136394,4.95,W,9143,490.0,150.0,mastercard,226.0,debit,,87.0,anonymous.com,nan,4,4,2,2,3,1,21,,T,T,T,M1,0.1606,0.0,1.0,1.1989,1.8059,0.6352,0.0,0.0,0.8393,0.0,7.9739,6.0921,1.5547
2989499,0,136404,29.13,W,9030,490.0,150.0,visa,226.0,credit,299.0,87.0,anonymous.com,gmail.com,2,1,1,2,3,2,33,,nan,nan,T,M2,0.6652,0.0,,1.1805,0.1259,0.6252,0.0,0.0,1.0904,0.0,6.2883,8.9139,0.4213
2989500,0,136439,8.3,R,14122,194.0,150.0,visa,166.0,debit,330.0,87.0,gmail.com,nan,2,1,1,4,2,2,123,,T,nan,T,nan,0.5546,0.0,,0.3255,0.6853,1.2391,1.0,1.0,1.4179,0.0,2.5434,1.2373,3.6739
2989501,0,136468,81.59,W,11652,111.0,150.0,nan,226.0,credit,330.0,87.0,gmail.com,nan,2,1,1,1,4,4,82,,T,nan,T,M2,0.519,1.0,1.0,0.6317,1.6615,1.0668,0.0,1.0,1.4512,0.0,21.4805,1.3266,0.2517
2989502,0,136485,72.54,W,1611,111.0,185.0,visa,226.0,debit,204.0,87.0,gmail.com,aol.com,2,2,1,2,4,2,50,,nan,F,T,nan,0.8641,0.0,0.0,0.3558,0.8957,0.9672,2.0,0.0,0.9088,0.0,20.3719,6.3158,0.1705
2989503,0,136548,13.49,W,4523,555.0,150.0,visa,226.0,debit,,87.0,anonymous.com,yahoo.com,2,4,1,2,4,2,103,37.0,nan,nan,T,M2,0.6365,0.0,0.0,1.4896,1.5295,0.4696,0.0,0.0,1.6265,0.0,22.4326,4.1306,0.8675
2989504,0,136552,15.39,W,6424,321.0,150.0,mastercard,,debit,,,yahoo.com,gmail.com,4,1,2,2,5,1,0,11.0,T,nan,T,nan,0.6462,0.0,0.0,2.1174,1.5099,1.3116,0.0,0.0,0.8671,0.0,1.4412,3.7144,2.3532
2989505,0,136555,20.88,W,10939,111.0,150.0,visa,226.0,credit,204.0,87.0,yahoo.com,nan,5,1,2,2,5,3,211,6.0,T,nan,T,nan,0.3399,0.0,0.0,1.0695,1.121,1.1022,0.0,0.0,1.2687,0.0,0.4141,0.7253,2.0805
2989506,0,136593,3.48,W,2628,490.0,150.0,visa,226.0,debit,,87.0,gmail.com,nan,3,1,0,2,1,2,50,7.0,T,T,T,nan,0.1484,0.0,,1.7559,1.1575,0.5499,0.0,0.0,1.3936,0.0,5.1822,4.7751,5.1203
2989507,0,136605,46.34,W,14176,194.0,150.0,mastercard,166.0,debit,299.0,87.0,yahoo.com,nan,1,2,0,3,4,2,67,,T,T,F,M0,0.4095,,1.0,1.445,1.041,0.5801,1.0,0.0,1.6265,,30.4143,0.7868,0.5225
2989508,0,136642,25.21,W,8907,490.0,150.0,mastercard,226.0,credit,299.0,87.0,hotmail.com,nan,2,2,0,2,4,2,12,,nan,nan,nan,M0,0.7279,0.0,,1.3152,0.6109,1.7378,0.0,1.0,1.2524,0.0,6.0797,8.7977,8.4798
2989509,0,136687,87.37,W,4372,194.0,150.0,mastercard,226.0,debit,325.0,87.0,yahoo.com,nan,2,2,1,4,3,2,141,,T,nan,T,M1,0.5701,0.0,0.0,-0.0825,1.4162,0.8091,0.0,0.0,1.2246,0.0,19.2515,2.2738,0.3283
2989510,0,136688,11.04,W,14102,194.0,150.0,visa,137.0,debit,204.0,,gmail.com,hotmail.com,1,4,1,3,3,3,530,59.0,T,T,nan,nan,0.8329,0.0,0.0,0.8369,1.2057,1.1564,0.0,1.0,0.8245,0.0,4.0077,2.7477,2.1321
2989511,0,136731,17.83,R,10789,321.0,150.0,mastercard,226.0,debit,325.0,87.0,gmail.com,nan,2,3,0,3,3,4,145,25.0,nan,nan,T,M0,0.2979,0.0,0.0,0.8296,1.8561,0.3213,0.0,0.0,1.0413,0.0,27.636,1.8562,2.0138
2989512,1,136743,7.34,W,4139,490.0,150.0,visa,117.0,debit,,87.0,anonymous.com,anonymous.com,2,2,0,2,2,1,15,,T,nan,T,nan,0.7495,0.0,1.0,0.1712,1.4586,1.1076,1.0,0.0,1.5371,0.0,23.4445,2.7656,0.4903
2989513,0,136757,12.13,W,12643,490.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,nan,1,1,0,1,2,1,265,5.0,T,T,nan,M2,0.187,,1.0,1.3093,0.8996,0.9822,0.0,0.0,1.2385,0.0,6.1149,0.7664,0.102
2989514,0,136777,10.16,R,19643,321.0,150.0,nan,226.0,debit,299.0,87.0,yahoo.com,nan,6,1,1,4,4,3,87,10.0,T,T,F,nan,0.5348,0.0,0.0,1.0952,1.3259,0.5229,0.0,0.0,0.4191,0.0,5.8808,0.1855,1.8575
2989515,0,136829,89.66,C,3250,111.0,150.0,visa,226.0,debit,204.0,87.0,outlook.com,nan,1,2,2,2,7,3,201,,T,T,T,nan,0.0898,,0.0,0.4026,1.9081,0.5376,0.0,0.0,1.1149,0.0,6.8401,0.1136,0.0083
2989516,0,136830,16.47,W,7121,225.0,150.0,mastercard,226.0,debit,330.0,87.0,gmail.com,gmail.com,1,2,1,4,5,3,54,9.0,T,F,T,M1,0.1598,0.0,0.0,0.3398,1.0093,0.724,0.0,1.0,0.5973,0.0,9.8897,0.0458,0.9823
2989517,0,136843,37.49,W,9181,555.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,nan,2,1,1,3,2,2,32,5.0,nan,nan,nan,M0,0.5298,1.0,0.0,0.8805,1.5859,0.4131,0.0,0.0,1.1338,0.0,10.9317,8.9502,6.4215
2989518,1,136866,22.63,W,16303,321.0,185.0,visa,226.0,credit,330.0,,yahoo.com,nan,1,3,0,2,4,2,2,22.0,nan,F,nan,nan,0.2178,0.0,0.0,1.9669,0.6652,0.2052,1.0,0.0,1.3826,0.0,23.7024,3.8006,1.5144
2989519,0,136892,9.3,W,17667,490.0,150.0,visa,226.0,credit,325.0,87.0,gmail.com,yahoo.com,2,1,1,3,1,2,296,20.0,nan,T,F,M0,0.334,0.0,1.0,1.0734,2.1269,0.9327,0.0,0.0,1.0292,,4.3925,6.1373,0.6645
2989520,0,136915,27.99,W,6725,225.0,150.0,visa,,debit,325.0,87.0,gmail.com,gmail.com,3,4,0,3,5,5,16,,nan,T,T,M0,0.6131,0.0,1.0,1.5029,1.6827,0.937,2.0,0.0,0.8272,0.0,0.7361,4.438,1.1695
2989521,1,136918,60.29,W,16584,321.0,150.0,visa,117.0,credit,325.0,87.0,gmail.com,nan,2,2,0,4,7,3,152,2.0,nan,T,nan,M2,0.4934,0.0,0.0,0.5393,1.3584,-0.0205,0.0,1.0,0.9142,0.0,5.78,6.4522,0.1585
2989522,0,136925,9.9,W,14219,225.0,150.0,visa,226.0,credit,,87.0,gmail.com,yahoo.com,1,1,0,1,5,2,32,10.0,T,T,T,M0,0.3908,0.0,0.0,1.0538,1.131,0.5406,0.0,,1.1413,,18.4546,2.5051,0.5226
2989523,0,136934,74.37,W,9794,360.0,150.0,mastercard,,debit,,87.0,hotmail.com,hotmail.com,3,2,0,1,3,2,84,29.0,T,nan,T,nan,0.7512,0.0,0.0,1.5758,0.5304,0.8686,0.0,0.0,1.5518,0.0,12.1765,0.3144,0.3802
2989524,1,136967,14.16,W,15112,490.0,150.0,visa,226.0,credit,299.0,87.0,anonymous.com,nan,2,3,0,3,2,1,174,4.0,T,nan,nan,M0,0.2714,0.0,0.0,1.9475,1.4534,0.7864,0.0,1.0,1.1391,0.0,13.5386,0.9394,1.8197
2989525,0,136973,20.43,W,12544,321.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,gmail.com,2,3,0,2,5,1,43,15.0,nan,T,T,M2,0.672,0.0,0.0,1.3973,0.9549,0.2533,0.0,0.0,1.0719,0.0,10.7141,4.9047,8.0506
2989526,0,136978,56.3,W,5075,225.0,150.0,visa,166.0,credit,299.0,87.0,hotmail.com,gmail.com,2,3,0,2,3,2,56,,T,F,nan,nan,0.2872,0.0,0.0,0.3687,1.0557,0.3161,1.0,,1.1011,0.0,16.3055,0.6949,0.8819
2989527,0,137041,17.06,W,13778,194.0,150.0,visa,219.0,debit,325.0,,anonymous.com,nan,2,2,1,1,3,2,15,0.0,T,T,T,M1,0.6694,0.0,0.0,1.6864,1.2634,0.1706,0.0,,1.2851,0.0,2.8012,2.4912,0.2084
2989528,0,137041,34.38,W,7162,111.0,150.0,mastercard,226.0,debit,,87.0,gmail.com,yahoo.com,1,4,1,2,1,1,54,9.0,nan,T,nan,M0,0.344,,0.0,1.1856,1.3606,0.0539,0.0,0.0,1.3213,0.0,9.5197,1.4013,2.4117
2989529,0,137164,24.17,W,8636,555.0,150.0,visa,226.0,debit,441.0,87.0,gmail.com,yahoo.com,1,2,1,1,5,4,174,15.0,T,T,T,nan,0.6748,0.0,0.0,0.5499,1.0629,0.6188,0.0,0.0,1.163,0.0,3.1314,1.4945,0.008
2989530,0,137186,37.69,R,9002,194.0,150.0,visa,117.0,debit,204.0,87.0,anonymous.com,gmail.com,2,3,2,2,3,2,212,,nan,T,T,nan,0.3235,2.0,0.0,1.0075,1.214,0.3398,0.0,0.0,1.2413,0.0,11.0164,10.9472,3.3117
2989531,0,137222,3.06,W,14453,490.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,gmail.com,2,2,1,4,5,2,100,,F,T,T,nan,0.4209,0.0,0.0,1.543,0.909,0.0267,0.0,0.0,0.9558,0.0,9.5854,21.3215,2.9314
2989532,0,137229,5.31,W,15633,360.0,150.0,mastercard,226.0,debit,441.0,87.0,gmail.com,hotmail.com,3,1,0,4,1,2,63,13.0,T,T,nan,nan,0.4847,0.0,0.0,1.7344,0.6935,1.2057,2.0,0.0,1.1743,0.0,10.2692,1.2032,3.4665
2989533,0,137229,61.31,C,18877,490.0,150.0,visa,226.0,debit,,87.0,gmail.com,yahoo.com,3,4,0,1,4,1,23,39.0,F,T,nan,M0,0.2434,0.0,,1.0775,0.7156,1.205,0.0,0.0,1.3433,0.0,15.7415,1.8595,3.82
2989534,0,137256,93.43,W,13992,555.0,150.0,visa,226.0,debit,441.0,87.0,gmail.com,hotmail.com,4,3,0,1,3,3,60,13.0,nan,T,nan,nan,0.4612,0.0,0.0,1.2019,1.2974,0.5981,0.0,0.0,1.5573,0.0,10.7377,2.7175,3.0078
2989535,0,137292,13.32,C,13126,321.0,150.0,visa,137.0,debit,,87.0,anonymous.com,nan,3,6,0,1,4,2,164,35.0,T,T,nan,M2,0.8582,0.0,0.0,1.8066,0.4308,0.4757,0.0,0.0,1.3357,0.0,5.5397,1.6089,2.1279
2989536,0,137319,25.94,W,14090,490.0,185.0,mastercard,226.0,debit,204.0,87.0,gmail.com,nan,3,2,0,3,4,2,37,13.0,T,nan,T,nan,0.2423,0.0,1.0,1.0318,2.0166,-0.0485,2.0,,0.6019,0.0,3.206,4.7158,0.3643
2989537,0,137322,44.47,W,17756,111.0,150.0,mastercard,166.0,debit,204.0,87.0,yahoo.com,outlook.com,3,2,1,2,6,2,161,,T,F,F,M1,0.6987,0.0,0.0,0.7114,1.9825,0.5287,0.0,0.0,0.9463,0.0,19.0921,4.8081,0.4839
2989538,0,137350,66.24,W,8071,321.0,150.0,visa,102.0,debit,299.0,87.0,gmail.com,nan,4,3,1,2,3,1,0,,T,T,T,M0,0.0804,0.0,,0.4169,1.1347,0.8085,0.0,0.0,1.0596,1.0,5.8701,6.4187,0.3831
2989539,0,137379,4.36,W,14749,490.0,150.0,mastercard,117.0,credit,325.0,87.0,yahoo.com,nan,2,5,1,1,4,2,42,20.0,nan,F,nan,M2,0.6517,0.0,0.0,0.9788,0.7695,0.8525,0.0,1.0,1.4947,0.0,4.7925,0.0371,0.6059
2989540,0,137400,13.65,W,12983,194.0,150.0,visa,117.0,credit,204.0,87.0,gmail.com,nan,4,1,1,2,5,1,462,10.0,nan,F,nan,M1,0.9446,0.0,0.0,0.99,0.617,0.6624,0.0,0.0,1.2848,0.0,2.5618,2.1709,0.1402
2989541,0,137430,23.75,C,7586,360.0,150.0,visa,226.0,debit,,87.0,yahoo.com,gmail.com,2,2,1,3,2,2,241,15.0,T,T,T,nan,0.4583,0.0,0.0,1.3622,0.9994,0.9254,0.0,1.0,1.1368,0.0,5.7775,0.1339,3.4665
2989542,0,137467,66.9,W,11641,490.0,185.0,visa,117.0,credit,,87.0,gmail.com,hotmail.com,2,4,1,1,4,1,104,17.0,nan,nan,T,M0,0.471,0.0,0.0,0.7824,1.0943,0.3761,0.0,,1.0346,0.0,6.01,4.1135,1.1576
2989543,0,137486,402.8,W,4967,490.0,150.0,mastercard,226.0,credit,299.0,87.0,gmail.com,nan,3,3,0,2,5,3,67,2.0,F,nan,nan,nan,0.1708,0.0,,0.1277,0.7235,0.8907,0.0,0.0,1.427,0.0,2.5858,1.1026,3.3992
2989544,0,137488,26.36,H,1822,194.0,150.0,visa,226.0,debit,441.0,87.0,gmail.com,gmail.com,1,4,1,1,3,2,123,,T,nan,nan,M1,0.1869,0.0,0.0,0.41,1.6244,0.6394,0.0,0.0,1.4448,0.0,0.8952,7.9237,2.9038
2989545,0,137501,8.11,W,1221,360.0,150.0,mastercard,226.0,debit,299.0,87.0,yahoo.com,gmail.com,2,2,2,1,4,1,395,33.0,T,nan,nan,M0,0.6125,0.0,0.0,1.9144,1.0542,0.9292,0.0,0.0,1.588,0.0,9.2675,2.9954,0.3579
2989546,0,137503,49.51,W,7880,194.0,150.0,visa,226.0,debit,330.0,,gmail.com,nan,2,2,3,1,4,1,3,,nan,T,nan,nan,0.636,0.0,0.0,1.5898,1.5466,1.3318,0.0,2.0,1.5756,0.0,17.0319,1.1718,3.4302
2989547,0,137513,124.09,W,13129,360.0,150.0,mastercard,226.0,debit,204.0,87.0,yahoo.com,nan,2,1,0,1,4,3,32,15.0,T,nan,F,M0,0.6492,0.0,0.0,1.6966,0.9334,0.8291,0.0,1.0,1.3457,0.0,0.5251,0.2961,1.663
2989548,0,137524,36.89,H,16543,225.0,,visa,,credit,,87.0,gmail.com,gmail.com,3,3,0,1,3,3,533,0.0,T,T,T,nan,0.587,,0.0,0.5163,1.0334,0.6167,0.0,0.0,0.7422,0.0,4.4479,2.4442,1.5455
2989549,0,137525,13.37,W,4888,321.0,150.0,visa,226.0,debit,325.0,87.0,outlook.com,hotmail.com,2,3,0,4,5,4,92,,T,nan,T,M1,0.3104,0.0,0.0,0.8601,1.0303,1.2808,1.0,0.0,0.8663,0.0,10.5642,2.2879,2.3421
2989550,0,137534,86.31,W,14499,225.0,150.0,visa,,credit,330.0,87.0,gmail.com,gmail.com,3,3,1,2,3,1,131,13.0,F,nan,nan,nan,0.4759,0.0,0.0,1.4289,1.3626,1.1893,0.0,0.0,1.6432,0.0,0.7599,3.8044,0.9311
2989551,0,137536,64.3,C,11352,111.0,150.0,visa,226.0,debit,330.0,87.0,gmail.com,gmail.com,3,3,0,1,3,2,140,,T,nan,F,M2,0.1492,0.0,0.0,0.2369,2.086,0.4206,0.0,0.0,0.5108,,1.1736,1.3027,2.3069
2989552,1,137569,11.87,W,11117,111.0,150.0,visa,219.0,debit,325.0,,gmail.com,anonymous.com,2,3,0,1,3,4,50,,nan,T,F,M0,0.4363,0.0,0.0,0.0734,1.3459,0.5092,0.0,0.0,1.2513,0.0,2.66,1.9935,3.1517
2989553,0,137628,48.49,W,13772,,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,3,1,0,3,3,1,283,,nan,nan,F,M0,0.7645,0.0,0.0,0.3564,1.6231,0.2848,0.0,0.0,1.245,0.0,19.6612,3.1636,0.0497
2989554,0,137630,89.77,W,4993,321.0,150.0,discover,166.0,debit,204.0,87.0,hotmail.com,nan,2,2,2,1,1,1,17,4.0,T,T,nan,nan,0.3579,,1.0,0.6541,2.439,0.61,0.0,0.0,1.4225,0.0,9.1169,1.6527,1.7279
2989555,0,137692,107.97,W,19982,490.0,150.0,visa,137.0,debit,325.0,87.0,gmail.com,nan,1,1,1,2,3,6,166,55.0,nan,nan,T,M2,0.4998,,0.0,1.5138,1.2228,0.8325,0.0,1.0,1.3254,1.0,3.3272,5.9839,1.734
2989556,1,137706,30.99,W,2666,,150.0,visa,226.0,credit,299.0,87.0,anonymous.com,gmail.com,2,2,2,2,2,1,80,36.0,T,nan,T,nan,0.8307,2.0,0.0,1.1912,0.3648,1.2878,0.0,0.0,0.8216,0.0,20.9819,4.3339,0.0761
2989557,0,137714,23.15,R,17312,,150.0,visa,226.0,credit,330.0,87.0,gmail.com,yahoo.com,2,1,2,2,2,1,33,3.0,T,nan,T,M0,0.2816,1.0,1.0,1.3343,0.3037,0.6203,0.0,1.0,0.8033,0.0,5.3611,14.1397,0.7052
2989558,0,137715,112.99,W,12273,225.0,150.0,visa,137.0,debit,325.0,87.0,hotmail.com,nan,4,3,0,1,2,1,65,,nan,nan,T,nan,0.6421,1.0,1.0,0.7611,1.3818,1.0631,1.0,0.0,0.9982,0.0,12.7175,1.343,3.1244
2989559,0,137729,9.87,W,15338,360.0,150.0,visa,226.0,debit,330.0,87.0,hotmail.com,gmail.com,3,1,0,5,3,3,76,7.0,T,T,F,M0,0.1746,,0.0,0.3499,0.2827,0.4538,1.0,0.0,0.8513,0.0,17.5858,4.0056,0.2568
2989560,0,137761,51.35,W,5757,111.0,150.0,mastercard,117.0,debit,325.0,87.0,nan,nan,5,2,1,2,6,1,45,22.0,T,T,T,M0,0.7225,0.0,0.0,1.0099,0.9679,0.8989,0.0,0.0,1.4139,0.0,3.8435,6.3833,1.062
2989561,1,137785,8.41,W,12360,194.0,185.0,visa,226.0,credit,330.0,87.0,gmail.com,gmail.com,1,1,2,3,3,1,36,6.0,nan,F,T,M2,0.3082,1.0,0.0,0.7764,0.4221,0.6131,0.0,0.0,0.7082,0.0,3.611,3.2531,3.3263
2989562,0,137786,96.1,W,18938,111.0,150.0,mastercard,226.0,debit,299.0,87.0,anonymous.com,yahoo.com,3,4,0,4,3,1,58,,T,nan,T,M1,0.9851,0.0,0.0,0.8028,0.9925,1.0731,0.0,0.0,1.5366,0.0,11.4307,15.2486,2.6247
2989563,0,137788,25.58,C,7115,194.0,150.0,visa,117.0,debit,325.0,87.0,gmail.com,nan,3,1,1,3,3,1,181,,T,nan,F,M0,0.2964,0.0,,1.3198,1.3698,0.9146,0.0,0.0,0.6959,0.0,1.1407,2.7679,1.3013
2989564,0,137798,117.75,W,6437,111.0,150.0,american express,219.0,debit,,87.0,gmail.com,gmail.com,1,3,1,2,5,2,124,,T,T,T,M1,0.653,0.0,0.0,1.0462,1.1362,1.4049,1.0,1.0,1.5217,0.0,2.2412,1.317,1.3668
2989565,0,137805,54.13,W,10272,194.0,150.0,visa,166.0,debit,325.0,87.0,yahoo.com,nan,1,1,0,1,3,2,8,14.0,nan,T,F,M1,0.8881,0.0,1.0,0.7142,1.4134,0.7042,0.0,0.0,1.1325,0.0,5.4997,3.2106,2.2219
2989566,0,137810,9.75,W,13126,360.0,150.0,nan,219.0,debit,325.0,87.0,gmail.com,nan,3,2,1,1,7,2,145,3.0,T,T,T,M0,0.4541,0.0,,1.0047,1.9522,0.9075,0.0,,1.1193,,0.2974,3.1237,0.0094
2989567,0,137817,137.64,W,17471,321.0,150.0,visa,226.0,credit,330.0,87.0,yahoo.com,nan,2,3,0,1,3,1,263,,T,T,F,M0,0.8163,0.0,0.0,0.4815,1.2108,1.4064,0.0,0.0,1.8335,0.0,4.2314,8.9879,1.1306
2989568,1,137850,156.22,H,8115,,150.0,mastercard,226.0,credit,330.0,87.0,outlook.com,nan,3,4,0,1,7,3,317,,T,F,T,M2,0.7125,0.0,0.0,0.596,1.5458,0.5106,0.0,0.0,1.2383,0.0,7.5706,8.2141,2.5956
2989569,0,137902,80.02,C,3703,321.0,150.0,visa,226.0,credit,325.0,87.0,hotmail.com,hotmail.com,4,2,1,1,3,1,52,,T,nan,nan,M0,0.7581,0.0,0.0,0.8416,1.8716,0.8064,2.0,0.0,1.4975,0.0,0.5028,5.6127,0.6297
2989570,0,137913,15.46,W,12151,225.0,150.0,visa,137.0,debit,,87.0,gmail.com,anonymous.com,5,3,1,2,1,1,248,11.0,T,T,nan,nan,0.5154,0.0,1.0,0.2428,1.6277,0.3692,0.0,0.0,0.944,0.0,11.2599,1.2468,2.3038
2989571,0,137960,24.39,S,19802,555.0,,visa,226.0,debit,441.0,87.0,yahoo.com,yahoo.com,4,3,0,3,3,3,18,2.0,nan,F,nan,M0,0.8399,,0.0,1.2348,1.1008,0.5977,0.0,0.0,0.8526,0.0,4.5411,12.522,5.0071
2989572,0,137968,38.3,W,5147,194.0,150.0,mastercard,219.0,credit,,87.0,gmail.com,nan,1,2,0,3,4,1,51,18.0,nan,nan,nan,nan,0.2911,0.0,0.0,0.1997,2.3966,0.6316,1.0,1.0,0.923,0.0,3.6989,0.4027,0.6554
2989573,0,137981,16.38,W,2747,360.0,150.0,nan,226.0,debit,330.0,87.0,yahoo.com,nan,2,2,1,2,2,2,70,1.0,T,F,nan,M0,0.5319,0.0,0.0,0.4401,1.3766,1.0721,0.0,0.0,1.0067,0.0,7.3958,2.1421,2.9727
2989574,1,137986,179.89,W,9232,360.0,150.0,visa,,debit,325.0,87.0,yahoo.com,outlook.com,2,3,0,2,3,1,20,,nan,nan,T,M2,0.5647,0.0,1.0,0.7052,0.7982,0.939,0.0,1.0,1.4373,0.0,0.6916,3.1237,1.0458
2989575,1,138006,38.26,W,16151,111.0,150.0,mastercard,226.0,debit,330.0,87.0,anonymous.com,gmail.com,1,2,0,5,5,2,116,23.0,T,nan,F,M2,0.8826,0.0,1.0,1.0898,0.7704,1.6248,0.0,0.0,0.9932,1.0,0.8175,3.2847,1.692
2989576,0,138084,2.22,R,11330,555.0,,mastercard,226.0,debit,325.0,87.0,aol.com,nan,2,3,1,2,5,4,52,34.0,F,T,T,M0,0.4687,0.0,0.0,0.8964,1.4694,0.693,0.0,0.0,1.0497,0.0,4.2839,23.6675,1.2001
2989577,0,138102,46.5,W,17422,225.0,150.0,mastercard,226.0,debit,325.0,87.0,gmail.com,nan,2,2,1,1,5,2,13,,F,T,T,M2,0.3506,0.0,0.0,-0.3395,0.8931,0.9725,0.0,1.0,0.8278,,3.3986,6.5868,0.6033
2989578,0,138111,23.38,W,12276,360.0,185.0,discover,219.0,credit,299.0,87.0,aol.com,gmail.com,5,2,0,5,2,3,74,,F,nan,T,M1,0.6225,0.0,0.0,0.6009,1.0387,1.5205,0.0,0.0,0.76,0.0,2.737,7.313,1.4704
2989579,0,138132,30.72,C,19535,111.0,150.0,visa,226.0,credit,330.0,87.0,anonymous.com,nan,4,1,0,2,6,2,33,,nan,T,T,nan,0.4992,1.0,0.0,1.7028,0.7739,0.639,0.0,0.0,1.6118,,2.2577,3.6434,3.766
2989580,0,138135,22.91,W,4937,194.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,1,2,0,3,5,1,283,9.0,T,T,T,M0,0.7681,0.0,1.0,1.2262,1.382,0.3582,0.0,0.0,0.8165,0.0,13.8427,2.5828,0.0729
2989581,0,138178,74.22,C,7886,321.0,150.0,mastercard,226.0,debit,330.0,87.0,gmail.com,gmail.com,3,2,0,1,5,2,174,27.0,T,nan,F,M1,0.7766,0.0,0.0,0.404,0.8414,1.126,0.0,0.0,1.1381,0.0,10.5017,18.1286,1.2165
2989582,0,138192,101.46,W,11282,194.0,150.0,mastercard,226.0,debit,204.0,87.0,yahoo.com,aol.com,2,3,1,2,5,1,170,16.0,T,nan,T,nan,0.3542,0.0,1.0,0.7079,1.4942,0.3092,0.0,0.0,0.8681,,0.9523,0.139,1.4841
2989583,0,138204,43.95,W,1208,225.0,150.0,mastercard,219.0,debit,330.0,87.0,gmail.com,nan,1,5,0,5,3,1,102,3.0,nan,T,F,M0,0.0301,1.0,0.0,1.3931,1.3865,0.617,0.0,,1.1449,0.0,7.5078,4.4678,0.4246
2989584,0,138222,23.59,S,1599,194.0,150.0,mastercard,102.0,credit,299.0,87.0,gmail.com,outlook.com,3,2,0,2,2,2,10,,T,nan,T,nan,0.6279,0.0,,0.7352,2.0331,0.5569,0.0,,1.094,0.0,1.5649,0.8672,0.823
2989585,0,138242,31.77,W,4709,321.0,150.0,visa,226.0,debit,299.0,87.0,yahoo.com,nan,4,3,0,1,4,3,58,,T,T,T,M1,0.5401,0.0,1.0,0.4952,0.1359,0.189,0.0,0.0,0.8372,0.0,0.2176,1.3043,0.8775
2989586,0,138243,33.77,C,17597,225.0,150.0,visa,166.0,debit,330.0,,gmail.com,gmail.com,5,3,0,1,3,2,104,,T,nan,nan,nan,0.8068,1.0,0.0,0.5825,1.0387,1.0888,0.0,1.0,1.1354,0.0,10.0787,12.5701,1.4134
2989587,0,138266,14.84,W,6723,,150.0,visa,226.0,debit,330.0,87.0,aol.com,gmail.com,3,2,0,2,3,2,22,5.0,T,T,T,M0,0.2709,0.0,0.0,1.1235,0.5189,0.5683,0.0,0.0,0.9781,0.0,4.1142,18.1213,1.2687
2989588,1,138272,59.08,C,15004,321.0,150.0,mastercard,226.0,credit,325.0,87.0,hotmail.com,gmail.com,3,2,0,2,5,1,51,5.0,T,T,nan,nan,0.5618,0.0,1.0,1.1603,0.9842,0.785,0.0,0.0,1.2258,0.0,4.6966,15.0982,0.6656
2989589,0,138297,52.46,W,10768,225.0,150.0,visa,219.0,debit,441.0,,yahoo.com,nan,1,3,0,2,3,1,65,,T,nan,nan,M0,0.2252,0.0,0.0,1.5896,0.8451,0.3235,0.0,0.0,1.2575,1.0,0.6401,0.3689,3.3811
2989590,0,138331,154.54,W,11316,194.0,150.0,mastercard,226.0,debit,204.0,87.0,gmail.com,gmail.com,2,3,1,1,6,4,179,,T,T,nan,nan,0.42,0.0,0.0,1.0915,1.7215,0.0877,0.0,0.0,1.4013,0.0,6.5449,10.1332,0.1062
2989591,0,138364,116.2,C,19792,,150.0,visa,226.0,debit,299.0,87.0,yahoo.com,nan,1,2,2,1,5,2,47,,nan,T,F,M2,0.3249,0.0,1.0,1.285,1.5801,1.3785,0.0,,0.6952,0.0,7.9316,5.9099,0.0299
2989592,0,138380,16.68,W,8972,111.0,150.0,visa,226.0,debit,299.0,87.0,yahoo.com,yahoo.com,3,1,0,1,1,4,42,,T,T,T,M2,0.6776,0.0,0.0,0.7752,1.3076,1.3429,0.0,,1.5071,0.0,5.0789,1.0872,1.8888
